date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,10_days_beta,20_days_beta,30_days_beta
2022-06-30,sz.000736,16.4000,16.4300,15.6900,15.9100,16.6300,56289764,900476940.8200,8.094200,-4.329500,32.957315,3.437167,0.673099,-11.751698,-1.7698629212492252,-1.7698629212492252,-1.7698629212492252
2022-07-01,sz.000736,15.8000,15.9800,15.5200,15.5200,15.9100,32281559,505984064.3900,4.641900,-2.451300,32.149436,3.352912,0.656600,-11.463630,-1.4770153432109552,-1.4770153432109552,-1.4770153432109552
2022-07-04,sz.000736,15.5000,15.6500,15.1800,15.2600,15.5200,25531774,389746754.4900,3.671300,-1.675300,31.610850,3.296742,0.645600,-11.271585,-1.7167707362288072,-1.7167707362288072,-1.7167707362288072
2022-07-05,sz.000736,15.3000,15.5300,15.0100,15.1300,15.2600,23396156,356810472.9800,3.364300,-0.851900,31.341557,3.268657,0.640100,-11.175562,-1.409031604913536,-1.409031604913536,-1.409031604913536
2022-07-06,sz.000736,15.0400,15.1000,14.2800,14.5000,15.1300,31501476,459548487.1600,4.529800,-4.163900,30.036522,3.132553,0.613447,-10.710221,-1.2815811805418165,-1.2815811805418165,-1.2815811805418165
2022-07-07,sz.000736,14.4100,14.7600,14.3400,14.3800,14.5000,20100681,291371824.5700,2.890400,-0.827600,29.787944,3.106628,0.608370,-10.621585,-1.5169938045290399,-1.5169938045290399,-1.5169938045290399
2022-07-08,sz.000736,14.3600,14.7400,14.1900,14.5000,14.3800,22142112,320323122.0600,3.183900,0.834500,30.036522,3.132553,0.613447,-10.710221,-1.620557430209248,-1.620557430209248,-1.620557430209248
2022-07-11,sz.000736,14.3700,14.7900,14.1700,14.6600,14.5000,23205258,338623465.6400,3.336800,1.103400,30.367960,3.167119,0.620216,-10.828403,-1.7586229857927447,-1.7586229857927447,-1.7586229857927447
2022-07-12,sz.000736,14.6900,15.9900,14.5300,15.2700,14.6600,57152666,874507889.1600,8.218300,4.161000,31.631565,3.298902,0.646023,-11.278971,-1.9252806351373088,-1.9252806351373088,-1.9252806351373088
2022-07-13,sz.000736,15.0600,16.6500,15.0400,15.6600,15.2700,72262530,1152441354.5500,10.391000,2.554000,32.439444,3.383157,0.662523,-11.567039,-0.9838837086534643,-0.9838837086534643,-0.9838837086534643
2022-07-14,sz.000736,14.5100,15.3000,14.5000,14.5100,15.6600,52994373,782267442.2700,7.620300,-7.343600,30.057237,3.134713,0.613870,-10.717608,-1.1724396823196839,-1.1724396823196839,-1.1724396823196839
2022-07-15,sz.000736,14.2200,14.3900,13.0600,13.0600,14.5100,50001895,666017145.5000,7.190000,-9.993100,27.053585,2.821458,0.552525,-9.646586,-0.03580988374437143,-0.03580988374437143,-0.03580988374437143
2022-07-18,sz.000736,12.8400,14.1000,12.8400,13.7800,13.0600,42135361,574023676.5300,6.058900,5.513000,28.545053,2.977006,0.582986,-10.178403,0.9313487816873577,0.9313487816873577,0.9313487816873577
2022-07-19,sz.000736,13.8500,13.9900,13.5400,13.6300,13.7800,29000003,398776984.2200,4.170100,-1.088500,28.234331,2.944600,0.576640,-10.067608,0.9299533094102092,0.9299533094102092,0.9299533094102092
2022-07-20,sz.000736,13.7000,13.8500,13.3400,13.4100,13.6300,18892100,254341055.0800,2.716600,-1.614100,27.778604,2.897071,0.567332,-9.905108,0.5393530801305412,0.5393530801305412,0.5393530801305412
2022-07-21,sz.000736,13.4100,13.4800,13.1400,13.1700,13.4100,17435139,230931149.3800,2.507100,-1.789700,27.281448,2.845222,0.557179,-9.727836,0.6943408829038269,0.6943408829038269,0.6943408829038269
2022-07-22,sz.000736,13.2200,13.4900,12.9100,13.0500,13.1700,18624715,245419794.6600,2.678100,-0.911200,27.032870,2.819298,0.552102,-9.639199,0.7437834785335998,0.7437834785335998,0.7437834785335998
2022-07-25,sz.000736,13.2000,13.8500,13.0500,13.3700,13.0500,35710110,482275802.6600,5.134900,2.452100,27.695745,2.888430,0.565640,-9.875563,1.1442827626103818,1.1442827626103818,1.1442827626103818
2022-07-26,sz.000736,13.1400,14.7100,13.0800,14.7100,13.3700,52365491,744593999.1300,7.529900,10.022400,30.471534,3.177921,0.622331,-10.865335,3.8490232764765078,3.8490232764765078,3.8490232764765078
2022-07-27,sz.000736,14.7100,15.4200,14.6200,14.7500,14.7100,78264646,1173881787.3500,11.254100,0.271900,30.554393,3.186563,0.624023,-10.894880,3.7721142073054974,3.7721142073054974,3.7721142073054974
2022-07-28,sz.000736,14.4800,15.9000,14.2400,15.0100,14.7500,66365781,988869936.8000,9.543100,1.762700,31.092979,3.242732,0.635023,-11.086926,5.355387210109676,5.355387210109676,5.355387210109676
2022-07-29,sz.000736,14.8000,14.8000,13.9400,13.9800,15.0100,46594795,663174084.5500,6.700100,-6.862100,28.959350,3.020213,0.591447,-10.326131,4.72270038419832,4.72270038419832,4.72270038419832
2022-08-01,sz.000736,13.7200,13.9300,13.3300,13.4500,13.9800,29715021,401306572.0800,4.272900,-3.791100,27.861464,2.905713,0.569025,-9.934654,2.398318352632116,2.398318352632116,2.398318352632116
2022-08-02,sz.000736,13.2000,13.2800,12.2800,12.3400,13.4500,31173317,392714971.9700,4.482600,-8.252800,25.562116,2.665911,0.522064,-9.114768,3.0638502031351202,3.0638502031351202,3.0638502031351202
2022-08-03,sz.000736,12.2800,12.6000,11.7600,11.8300,12.3400,31972719,386866672.4400,4.597500,-4.132900,24.505659,2.555731,0.500488,-8.738063,3.512980346207929,3.512980346207929,3.512980346207929
2022-08-04,sz.000736,11.9000,12.1400,11.7200,12.1400,11.8300,23237000,278595405.0000,3.341400,2.620500,25.147819,2.622703,0.513603,-8.967041,3.5667077069752415,3.5667077069752415,3.5667077069752415
2022-08-05,sz.000736,12.1100,12.3500,12.0000,12.1800,12.1400,20964101,254556745.1700,3.014500,0.329500,25.230678,2.631345,0.515295,-8.996586,2.857313173102159,2.857313173102159,2.857313173102159
2022-08-08,sz.000736,12.3500,13.1800,12.3500,12.4900,12.1800,35148373,446138743.7900,5.054200,2.545200,25.872839,2.698316,0.528410,-9.225563,3.2177874987062642,3.2177874987062642,3.2177874987062642
2022-08-09,sz.000736,12.4000,12.7500,12.1300,12.1800,12.4900,27770083,341624342.1600,3.993200,-2.482000,25.230678,2.631345,0.515295,-8.996586,2.505463137840057,2.505463137840057,2.505463137840057
2022-08-10,sz.000736,12.1000,12.2000,11.9400,12.1100,12.1800,16429242,197986199.4200,2.362400,-0.574700,25.085675,2.616222,0.512334,-8.944881,2.3171159197649316,2.3171159197649316,2.3171159197649316
2022-08-11,sz.000736,12.1900,12.4000,12.1100,12.2100,12.1100,20647789,252096964.3000,2.969100,0.825800,25.292823,2.637826,0.516564,-9.018745,2.0612267207092683,2.0612267207092683,2.0612267207092683
2022-08-12,sz.000736,12.1100,12.5600,12.0300,12.5000,12.2100,28427220,351402847.3500,4.087700,2.375100,25.893553,2.700477,0.528833,-9.232949,1.636497337694852,1.636497337694852,1.636497337694852
2022-08-15,sz.000736,12.3800,12.6600,12.1500,12.1800,12.5000,21127508,259548957.6200,3.038000,-2.560000,25.230678,2.631345,0.515295,-8.996586,1.9538562670634352,1.9538562670634352,1.9538562670634352
2022-08-16,sz.000736,12.2200,13.2800,12.2200,12.8000,12.1800,49541530,633426106.1200,7.123800,5.090300,26.514999,2.765288,0.541525,-9.454540,0.8122459670003755,0.8122459670003755,0.8122459670003755
2022-08-17,sz.000736,12.6000,12.9200,12.4100,12.6700,12.8000,32420184,408945463.9200,4.661900,-1.015600,26.245706,2.737203,0.536026,-9.358518,-0.22195587654505924,-0.22195587654505924,-0.22195587654505924
2022-08-18,sz.000736,12.6500,12.9000,12.3700,12.4300,12.6700,19633735,245678035.8500,2.823200,-1.894200,25.748550,2.685354,0.525872,-9.181245,0.07305908682282594,0.07305908682282594,0.07305908682282594
2022-08-19,sz.000736,12.3000,12.8800,12.3000,12.4300,12.4300,21359304,268844600.4400,3.071400,0.000000,25.748550,2.685354,0.525872,-9.181245,0.10555878831317465,0.10555878831317465,0.10555878831317465
2022-08-22,sz.000736,12.4900,13.6700,12.3300,13.3000,12.4300,68796550,910808848.8700,9.892600,6.999200,27.550741,2.873307,0.562679,-9.823858,0.8781909421432834,0.8781909421432834,0.8781909421432834
2022-08-23,sz.000736,13.0000,13.1200,12.3500,12.5400,13.3000,52939640,666984955.6000,7.612500,-5.714300,25.976413,2.709118,0.530526,-9.262495,1.2706025413922413,1.2706025413922413,1.2706025413922413
2022-08-24,sz.000736,12.3000,12.5300,12.0200,12.0200,12.5400,27750747,339241104.8900,3.990400,-4.146700,24.899241,2.596778,0.508526,-8.878404,1.4743237192136847,1.4743237192136847,1.4743237192136847
2022-08-25,sz.000736,12.1600,12.4400,12.0500,12.2800,12.0200,24851672,304349381.0800,3.573600,2.163100,25.437827,2.652948,0.519526,-9.070450,1.9635284139592144,1.9635284139592144,1.9635284139592144
2022-08-26,sz.000736,12.1200,12.4800,12.0000,12.1300,12.2800,20568552,250561322.5600,2.957700,-1.221500,25.127104,2.620543,0.513180,-8.959654,2.006276071575253,2.006276071575253,2.006276071575253
2022-08-29,sz.000736,11.8100,12.1900,11.5000,12.1800,12.1300,19771251,234777778.2100,2.843000,0.412200,25.230678,2.631345,0.515295,-8.996586,2.226841037478969,2.226841037478969,2.226841037478969
2022-08-30,sz.000736,12.2000,12.5500,12.1700,12.2800,12.1800,19476034,239777384.0800,2.800600,0.821000,53.951005,2.574583,0.387557,-1.497096,2.037259538181619,2.037259538181619,2.037259538181619
2022-08-31,sz.000736,12.2800,12.7800,12.2100,12.5000,12.2800,31710936,397938523.7200,4.559900,1.791500,54.917553,2.620708,0.394500,-1.523917,2.3478889333302075,2.3478889333302075,2.3478889333302075
2022-09-01,sz.000736,12.5900,13.7300,12.3500,13.1400,12.5000,59312871,782886853.3700,8.528900,5.120000,57.729332,2.754888,0.414698,-1.601942,2.2175109843960166,2.2175109843960166,2.2175109843960166
2022-09-02,sz.000736,12.9100,12.9500,12.3500,12.4600,13.1400,42728118,537507217.3200,6.144100,-5.175000,54.741817,2.612321,0.393238,-1.519041,1.9109785730656605,1.9109785730656605,1.9109785730656605
2022-09-05,sz.000736,12.2100,13.1000,12.2100,12.8900,12.4600,43287778,551536625.3200,6.224600,3.451000,56.630981,2.702474,0.406808,-1.571463,0.9235038786315383,0.9235038786315383,0.9235038786315383
2022-09-06,sz.000736,12.9300,14.1800,12.8900,13.6500,12.8900,95094449,1313733566.3400,13.674100,5.896000,59.969968,2.861813,0.430794,-1.664118,1.8857599185995986,1.8857599185995986,1.8857599185995986
2022-09-07,sz.000736,13.3700,14.8800,13.3200,14.5500,13.6500,79997921,1125649413.2700,11.503300,6.593400,63.924032,3.050504,0.459198,-1.773840,1.7817136470893329,1.7817136470893329,1.7817136470893329
2022-09-08,sz.000736,14.4400,15.0400,13.9300,14.8700,14.5500,65642718,948915732.9400,9.439100,2.199300,65.329922,3.117594,0.469297,-1.812852,1.6081116605764405,1.6081116605764405,1.6081116605764405
2022-09-09,sz.000736,14.8000,16.3000,14.5100,16.0200,14.8700,88833789,1372075299.4100,12.773900,7.733700,70.382337,3.358699,0.505591,-1.953052,2.3776664276145185,2.3776664276145185,2.3776664276145185
2022-09-13,sz.000736,15.4100,15.9500,14.7000,15.0400,16.0200,66251700,1017972465.9400,9.526700,-6.117400,66.076800,3.153236,0.474662,-1.833577,1.4053853054583483,1.4053853054583483,1.4053853054583483
2022-09-14,sz.000736,14.5800,16.0500,14.5700,15.1200,15.0400,64440441,998521095.3800,9.266200,0.531900,66.428273,3.170008,0.477187,-1.843330,1.405767776596811,1.405767776596811,1.405767776596811
2022-09-15,sz.000736,15.3000,16.6300,15.2000,16.6300,15.1200,80045341,1273276191.0400,11.510100,9.986800,73.062313,3.486590,0.524843,-2.027419,-0.6788752813638859,-0.6788752813638859,-0.6788752813638859
2022-09-16,sz.000736,16.7500,17.8800,16.1200,17.1100,16.6300,103525729,1769378306.4800,14.886500,2.886300,75.171147,3.587225,0.539992,-2.085938,-0.38393956229469517,-0.38393956229469517,-0.38393956229469517
2022-09-19,sz.000736,16.0000,17.8000,15.4000,16.5600,17.1100,75276521,1243995683.2600,10.824400,-3.214500,72.754775,3.471914,0.522634,-2.018885,-0.1279999384872758,-0.1279999384872758,-0.1279999384872758
2022-09-20,sz.000736,16.1500,17.0200,15.6000,15.7800,16.5600,69405547,1123596210.6800,9.980200,-4.710100,69.327919,3.308381,0.498017,-1.923793,-0.7370713271977953,-0.7370713271977953,-0.7370713271977953
2022-09-21,sz.000736,15.3000,15.6000,14.6500,15.0400,15.7800,64773814,975892633.4900,9.314200,-4.689500,66.076800,3.153236,0.474662,-1.833577,-1.2843242112711186,-1.2843242112711186,-1.2843242112711186
2022-09-22,sz.000736,14.8200,15.3500,14.7600,14.7600,15.0400,47044588,704906285.1200,6.764800,-1.861700,64.846647,3.094532,0.465826,-1.799441,-1.8923208209044433,-1.8923208209044433,-1.8923208209044433
2022-09-23,sz.000736,14.9000,15.3900,14.1100,14.1800,14.7600,56596656,841827878.0900,8.138300,-3.929500,62.298473,2.972931,0.447521,-1.728732,-1.7054858457884845,-1.7054858457884845,-1.7054858457884845
2022-09-26,sz.000736,13.9600,14.5900,13.9400,14.1000,14.1800,44886688,639049028.7700,6.454500,-0.564200,61.947000,2.956158,0.444996,-1.718979,-4.523183348611546,-4.523183348611546,-4.523183348611546
2022-09-27,sz.000736,14.0500,14.3600,13.1300,14.1700,14.1000,49860568,685791034.2800,7.169700,0.496500,62.254539,2.970834,0.447205,-1.727512,-1.8789084503926734,-1.8789084503926734,-1.8789084503926734
2022-09-28,sz.000736,14.0100,14.1900,13.4100,13.4400,14.1700,40135675,550535775.0400,5.771300,-5.151700,59.047353,2.817785,0.424166,-1.638516,-1.0040364777047548,-1.0040364777047548,-1.0040364777047548
2022-09-29,sz.000736,13.5400,13.6500,12.7000,12.9000,13.4400,38158787,499090339.2000,5.487000,-4.017900,56.674915,2.704570,0.407124,-1.572682,0.012401665509316345,0.012401665509316345,0.012401665509316345
2022-09-30,sz.000736,13.3000,13.7600,12.7200,13.3500,12.9000,61393400,817687891.4500,8.828100,3.488400,58.651947,2.798916,0.421326,-1.627544,0.44749037732515695,0.44749037732515695,0.44749037732515695
2022-10-10,sz.000736,13.5000,13.9900,13.2500,13.4900,13.3500,49159971,670181314.3000,7.069000,1.048700,59.267024,2.828268,0.425744,-1.644611,-0.06204553796059278,-0.06204553796059278,-0.06204553796059278
2022-10-11,sz.000736,13.2500,13.4800,12.6600,12.7900,13.4900,38144613,490062479.7500,5.485000,-5.189000,56.191641,2.681508,0.403652,-1.559272,-0.07292122254846406,-0.07292122254846406,-0.07292122254846406
2022-10-12,sz.000736,12.8300,13.0300,12.2700,12.8900,12.7900,42388401,537652677.4800,6.095200,0.781900,56.630981,2.702474,0.406808,-1.571463,0.2702115934416186,0.2702115934416186,0.2702115934416186
2022-10-13,sz.000736,12.6000,12.6800,12.3600,12.3700,12.8900,36344562,453006551.7600,5.226200,-4.034100,54.346411,2.593452,0.390397,-1.508068,0.2556939439032909,0.2556939439032909,0.2556939439032909
2022-10-14,sz.000736,12.4100,12.6400,12.4000,12.4700,12.3700,33193672,415192719.4800,4.773100,0.808400,54.785751,2.614418,0.393553,-1.520260,0.34815045839571107,0.34815045839571107,0.34815045839571107
2022-10-17,sz.000736,12.2800,12.8000,12.0600,12.7900,12.4700,36740900,460528319.0000,5.283200,2.566200,56.191641,2.681508,0.403652,-1.559272,0.38803202360296124,0.38803202360296124,0.38803202360296124
2022-10-18,sz.000736,12.9200,13.1000,12.6700,12.8100,12.7900,37772733,486966358.2500,5.431500,0.156400,56.279509,2.685701,0.404284,-1.561710,0.33504186584490186,0.33504186584490186,0.33504186584490186
2022-10-19,sz.000736,12.8500,13.6400,12.7100,13.0400,12.8100,53648234,704041735.0100,7.714400,1.795500,57.289992,2.733922,0.411542,-1.589750,-0.3168764320051854,-0.3168764320051854,-0.3168764320051854
2022-10-20,sz.000736,12.8900,12.8900,12.3400,12.4800,13.0400,34130368,428429290.6500,4.907800,-4.294500,54.829685,2.616515,0.393869,-1.521479,-0.1751312839479212,-0.1751312839479212,-0.1751312839479212
2022-10-21,sz.000736,12.6700,12.8000,12.1500,12.1600,12.4800,30158996,376707055.7500,4.336700,-2.564100,53.423796,2.549424,0.383770,-1.482467,0.14217209653475857,0.14217209653475857,0.14217209653475857
2022-10-24,sz.000736,11.9600,12.1200,11.5200,11.6300,12.1600,31256893,368891463.7100,4.494600,-4.358600,51.095292,2.438306,0.367043,-1.417852,0.8251041371507268,0.8251041371507268,0.8251041371507268
2022-10-25,sz.000736,11.3000,11.8300,11.0100,11.7900,11.6300,34120425,388690985.6200,4.906400,1.375800,51.798236,2.471852,0.372092,-1.437359,0.8209977920364766,0.8209977920364766,0.8209977920364766
2022-10-26,sz.000736,11.6900,11.7300,11.3400,11.4100,11.7900,31095276,357704932.7100,4.471400,-3.223100,50.128743,2.392182,0.360100,-1.391032,0.4740586106093199,0.4740586106093199,0.4740586106093199
2022-10-27,sz.000736,11.4900,11.6700,11.3200,11.3400,11.4100,26575278,305424154.0000,3.821400,-0.613500,49.821204,2.377506,0.357890,-1.382498,0.4216862972714399,0.4216862972714399,0.4216862972714399
2022-10-28,sz.000736,11.2000,11.2800,10.5500,10.5700,11.3400,30179568,328115604.9100,4.339700,-6.790100,46.438283,2.216070,0.333589,-1.288624,1.1127306708927343,1.1127306708927343,1.1127306708927343
2022-10-31,sz.000736,10.3800,10.5800,10.1600,10.1900,10.5700,29410824,302548005.6100,4.229100,-3.595100,118.789126,2.316918,0.297666,-1.244383,0.7602139229048493,0.7602139229048493,0.7602139229048493
2022-11-01,sz.000736,10.3000,10.4800,10.1600,10.4700,10.1900,25502058,262830468.1700,3.667100,2.747800,122.053204,2.380582,0.305845,-1.278577,1.0278402641362956,1.0278402641362956,1.0278402641362956
2022-11-02,sz.000736,10.4500,11.0500,10.3600,10.9600,10.4700,38173342,412679907.9800,5.489100,4.680000,127.765340,2.491994,0.320159,-1.338414,1.5141853692789318,1.5141853692789318,1.5141853692789318
2022-11-03,sz.000736,10.8000,11.5000,10.7400,11.1100,10.9600,40089392,447835467.3200,5.764700,1.368600,129.513954,2.526100,0.324541,-1.356732,1.4506656687426736,1.4506656687426736,1.4506656687426736
2022-11-04,sz.000736,11.1000,11.4900,11.0500,11.4000,11.1100,40140361,452858763.7400,5.772000,2.610300,132.894606,2.592037,0.333012,-1.392146,1.3815609187110867,1.3815609187110867,1.3815609187110867
2022-11-07,sz.000736,11.4100,11.8100,11.3400,11.6900,11.4000,33661418,390462277.0900,4.840300,2.543900,136.275258,2.657975,0.341484,-1.427561,1.2759039185398209,1.2759039185398209,1.2759039185398209
2022-11-08,sz.000736,11.8500,12.8000,11.5700,12.0100,11.6900,58102835,703068027.6900,8.354900,2.737400,140.005633,2.730734,0.350831,-1.466638,1.2217307129537673,1.2217307129537673,1.2217307129537673
2022-11-09,sz.000736,12.0000,12.7700,11.9300,12.1600,12.0100,54097762,669728309.2900,7.779000,1.249000,141.754246,2.764840,0.355213,-1.484956,1.3676151535303267,1.3676151535303267,1.3676151535303267
2022-11-10,sz.000736,11.9800,12.1600,11.7200,11.7800,12.1600,40283008,478437861.9400,5.792500,-3.125000,137.324426,2.678439,0.344113,-1.438551,1.449739069883605,1.449739069883605,1.449739069883605
2022-11-11,sz.000736,11.9700,12.9600,11.8800,12.8600,11.7800,93899034,1174766872.0500,13.502200,9.168100,149.914441,2.924000,0.375661,-1.570439,1.3505935202366428,1.3505935202366428,1.3505935202366428
2022-11-14,sz.000736,13.3000,13.9900,12.5100,13.4500,12.8600,100143892,1320792848.5900,14.400200,4.587900,156.792320,3.058149,0.392896,-1.642488,1.05162114305284,1.05162114305284,1.05162114305284
2022-11-15,sz.000736,13.1000,13.9200,12.9200,13.4700,13.4500,66636542,896197142.0400,9.582000,0.148700,157.025468,3.062697,0.393480,-1.644931,1.070537692905811,1.070537692905811,1.070537692905811
2022-11-16,sz.000736,13.2900,13.5800,12.8600,13.0900,13.4700,44973831,591514310.2900,6.467000,-2.821100,152.595648,2.976296,0.382380,-1.598526,1.2668848845566274,1.2668848845566274,1.2668848845566274
2022-11-17,sz.000736,13.0900,13.2700,12.7300,12.9600,13.0900,33015041,428947692.3900,4.747400,-0.993100,151.080183,2.946737,0.378582,-1.582651,1.3340510522437758,1.3340510522437758,1.3340510522437758
2022-11-18,sz.000736,12.9700,13.0800,12.6100,12.6700,12.9600,34715415,445411419.8900,4.991900,-2.237700,147.699531,2.880800,0.370111,-1.547236,2.0858148004864354,2.0858148004864354,2.0858148004864354
2022-11-21,sz.000736,12.5000,12.6500,12.1500,12.6200,12.6700,31807826,393200881.8800,4.573800,-0.394600,147.116660,2.869431,0.368650,-1.541130,2.0861708813324555,2.0861708813324555,2.0861708813324555
2022-11-22,sz.000736,12.7500,13.1000,12.3500,12.5600,12.6200,42971913,547018119.6100,6.179200,-0.475400,146.417215,2.855789,0.366898,-1.533803,2.1233322781801074,2.1233322781801074,2.1233322781801074
2022-11-23,sz.000736,12.3800,12.8600,12.2200,12.7100,12.5600,29825532,375821772.4400,4.288800,1.194300,148.165828,2.889894,0.371279,-1.552121,2.224487629831816,2.224487629831816,2.224487629831816
2022-11-24,sz.000736,13.8000,13.9800,13.4600,13.9800,12.7100,88805110,1231145032.7600,12.769700,9.992100,162.970753,3.178656,0.408378,-1.707211,1.9060176792839238,1.9060176792839238,1.9060176792839238
2022-11-25,sz.000736,14.5000,15.3800,14.4800,15.3800,13.9800,80030836,1213714555.6700,11.508000,10.014300,179.291144,3.496977,0.449274,-1.878176,0.18058190149949557,0.18058190149949557,0.18058190149949557
2022-11-28,sz.000736,15.7900,16.9200,15.6600,16.9200,15.3800,61388335,1011520481.2800,8.827300,10.013000,197.243573,3.847129,0.494260,-2.066238,-0.355017776543782,-0.355017776543782,-0.355017776543782
2022-11-29,sz.000736,18.6100,18.6100,18.6100,18.6100,16.9200,2783926,51808862.8600,0.400300,9.988200,216.944615,4.231387,0.543628,-2.272618,2.892347636994524,2.892347636994524,2.892347636994524
2022-11-30,sz.000736,20.4700,20.4700,20.4700,20.4700,18.6100,4930395,100925185.6500,0.709000,9.994600,238.627419,4.654299,0.597961,-2.499758,2.588084406052586,2.588084406052586,2.588084406052586
2022-12-01,sz.000736,22.5200,22.5200,21.8800,22.5200,20.4700,37639488,845876822.6600,5.412400,10.014700,262.525133,5.120411,0.657845,-2.750100,2.7476910708804883,2.7476910708804883,2.7476910708804883
2022-12-02,sz.000736,22.0300,22.2000,20.2700,20.2700,22.5200,117196933,2481611246.8400,16.852400,-9.991100,236.295935,4.608824,0.592119,-2.475334,3.130420613788994,3.130420613788994,3.130420613788994
2022-12-05,sz.000736,20.0500,21.2900,18.8800,18.9500,20.2700,130575936,2611091300.1800,18.776200,-6.512100,220.908139,4.308694,0.553560,-2.314138,1.7806338491466054,1.7806338491466054,1.7806338491466054
2022-12-06,sz.000736,19.0100,19.4100,18.3300,19.3600,18.9500,89148526,1684435412.0900,12.819100,2.163600,225.687681,4.401916,0.565537,-2.364206,1.1260828429263658,1.1260828429263658,1.1260828429263658
2022-12-07,sz.000736,18.5400,18.8000,17.9300,18.2600,19.3600,75513842,1384939173.7500,10.858500,-5.681800,212.864518,4.151807,0.533404,-2.229877,1.1786001709096967,1.1786001709096967,1.1786001709096967
2022-12-08,sz.000736,18.4800,19.1100,18.2000,18.5000,18.2600,82754729,1542865016.8500,11.899700,1.314300,215.662299,4.206377,0.540415,-2.259185,1.813045513535751,1.813045513535751,1.813045513535751
2022-12-09,sz.000736,18.6600,19.9800,18.6600,19.0000,18.5000,92091349,1770905202.8600,13.242300,2.702700,221.491010,4.320062,0.555020,-2.320244,2.922738156252196,2.922738156252196,2.922738156252196
2022-12-12,sz.000736,18.0000,19.4800,17.8000,18.3600,19.0000,72055492,1342482370.9900,10.361200,-3.368400,214.030260,4.174544,0.536325,-2.242088,5.03729193831254,5.03729193831254,5.03729193831254
